bandwidth_mbps,cpu_percent,gpu_percent,ram_percent,rtt_ms,jitter_ms,motion_score,change_score,onboard_latency,offboard_latency,best_route
0.09,98.5,88.0,85.24,9.45,1.73,0.0522,0.0045,0.0291,0.1005,0
0.09,98.5,88.0,85.24,9.45,1.73,0.0522,0.0045,0.0321,0.1007,0
0.09,98.5,88.0,85.24,9.45,1.73,0.0522,0.0045,0.035,0.1015,0
0.09,98.5,88.0,85.24,9.45,1.73,0.0087,0.0044,0.0219,0.09,0
0.09,98.5,88.0,85.24,9.45,1.73,0.0087,0.0044,0.0291,0.0902,0
0.09,98.5,88.0,85.24,9.45,1.73,0.0087,0.0044,0.0342,0.0903,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0093,0.0047,,0.0866,1
0.09,99.0,93.0,85.14,9.45,1.73,0.0093,0.0047,,0.0868,1
0.09,99.0,93.0,85.14,9.45,1.73,0.0093,0.0047,,0.0869,1
0.09,99.0,93.0,85.14,9.45,1.73,0.0472,0.0042,0.0228,0.0897,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0472,0.0042,0.0329,0.0899,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0472,0.0042,0.0355,0.09,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0082,0.0041,0.0245,0.0897,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0082,0.0041,0.0268,0.0899,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0082,0.0041,0.0387,0.09,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0094,0.0047,0.0203,0.0609,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0094,0.0047,0.0348,0.0611,0
0.09,99.0,93.0,85.14,9.45,1.73,0.0094,0.0047,0.0376,0.0612,0
0.09,99.25,95.0,85.19,9.45,1.73,0.0396,0.0042,0.0572,0.2214,0
0.09,99.25,95.0,85.19,9.45,1.73,0.0396,0.0042,0.0618,0.2216,0
0.08,99.25,95.0,85.19,2.78,2.32,0.0396,0.0042,0.0859,0.2217,0
0.08,99.25,95.0,85.19,2.78,2.32,0.008,0.004,0.0447,0.1404,0
0.08,99.25,95.0,85.19,2.78,2.32,0.008,0.004,0.0528,0.1406,0
0.08,99.25,95.0,85.19,2.78,2.32,0.008,0.004,0.055,0.1407,0
0.08,99.25,95.0,85.19,2.78,2.32,0.008,0.004,0.0213,0.0952,0
0.08,99.25,95.0,85.19,2.78,2.32,0.008,0.004,0.0259,0.0956,0
0.08,99.25,95.0,85.19,2.78,2.32,0.008,0.004,0.0304,0.0958,0
0.08,99.25,95.0,85.19,2.78,2.32,0.0521,0.0042,0.0597,0.1023,0
0.08,99.25,95.0,85.19,2.78,2.32,0.0521,0.0042,0.0695,0.1025,0
0.08,99.25,95.0,85.19,2.78,2.32,0.0521,0.0042,0.096,0.1026,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0083,0.0042,0.0398,0.1018,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0083,0.0042,0.0471,0.102,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0083,0.0042,0.057,0.1021,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0086,0.0043,0.0684,0.1007,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0086,0.0043,0.0709,0.1009,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0086,0.0043,0.0923,0.1011,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0685,0.0045,0.0624,0.1062,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0685,0.0045,0.0659,0.1064,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0685,0.0045,0.0699,0.1066,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0093,0.0046,0.0319,0.0826,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0093,0.0046,0.0369,0.0828,0
0.08,97.75,98.0,84.64,2.78,2.32,0.0093,0.0046,0.0415,0.083,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0089,0.0044,0.0353,0.1305,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0089,0.0044,0.0377,0.1309,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0089,0.0044,0.0504,0.1311,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0509,0.0041,0.0325,0.0681,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0509,0.0041,0.0497,0.0683,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0509,0.0041,0.0609,0.0686,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0082,0.0041,0.0294,0.0912,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0082,0.0041,0.0386,0.0914,0
0.08,100.0,97.0,84.64,2.78,2.32,0.0082,0.0041,0.0468,0.0915,0
0.08,99.25,97.0,84.74,2.78,2.32,0.0092,0.0046,0.0177,0.0901,0
0.08,99.25,97.0,84.74,2.78,2.32,0.0092,0.0046,0.0232,0.0903,0
0.08,99.25,97.0,84.74,1.17,2.45,0.0092,0.0046,0.0462,0.0904,0
0.08,99.25,97.0,84.74,1.17,2.45,0.0435,0.0044,0.031,0.0725,0
0.08,99.25,97.0,84.74,1.17,2.45,0.0435,0.0044,0.0346,0.0727,0
0.08,99.25,97.0,84.74,1.17,2.45,0.0435,0.0044,0.0412,0.073,0
0.08,99.25,97.0,84.74,1.17,2.45,0.0089,0.0045,0.0219,0.0884,0
0.08,99.25,97.0,84.74,1.17,2.45,0.0089,0.0045,0.0251,0.0886,0
0.08,99.25,97.0,84.74,1.17,2.45,0.0089,0.0045,0.0309,0.0888,0
0.08,98.5,91.0,85.17,1.17,2.45,0.0087,0.0044,0.1581,0.0875,1
0.08,98.5,91.0,85.17,1.17,2.45,0.0087,0.0044,0.1691,0.0877,1
0.08,98.5,91.0,85.17,1.17,2.45,0.0087,0.0044,0.1844,0.0878,1
0.08,98.5,91.0,85.17,1.17,2.45,0.0566,0.0041,0.0892,0.0901,0
0.08,98.5,91.0,85.17,1.17,2.45,0.0566,0.0041,0.0984,0.0903,1
0.08,98.5,91.0,85.17,1.17,2.45,0.0566,0.0041,0.1059,0.0904,1
0.08,98.5,91.0,85.17,1.17,2.45,0.0075,0.0038,0.0329,0.0762,0
0.08,98.5,91.0,85.17,1.17,2.45,0.0075,0.0038,0.04,0.0764,0
0.08,98.5,91.0,85.17,1.17,2.45,0.0075,0.0038,0.0455,0.0766,0
0.08,97.25,97.0,85.02,1.17,2.45,0.009,0.0045,0.0324,0.1093,0
0.08,97.25,97.0,85.02,1.17,2.45,0.009,0.0045,0.0424,0.1095,0
0.08,97.25,97.0,85.02,1.17,2.45,0.009,0.0045,0.0565,0.1096,0
0.08,97.25,97.0,85.02,1.17,2.45,0.038,0.004,0.0405,0.0892,0
0.08,97.25,97.0,85.02,1.17,2.45,0.038,0.004,0.05,0.0894,0
0.08,97.25,97.0,85.02,1.17,2.45,0.038,0.004,0.0651,0.0897,0
0.08,97.25,97.0,85.02,1.17,2.45,0.0085,0.0043,0.038,0.0905,0
0.08,97.25,97.0,85.02,1.17,2.45,0.0085,0.0043,0.0433,0.0907,0
0.08,97.25,97.0,85.02,1.17,2.45,0.0085,0.0043,0.0454,0.0909,0
0.08,97.25,97.0,85.02,1.17,2.45,0.0088,0.0044,0.0477,0.1236,0
0.08,97.25,97.0,85.02,1.17,2.45,0.0088,0.0044,0.0619,0.1238,0
0.08,97.25,97.0,85.02,1.17,2.45,0.0088,0.0044,0.0669,0.1239,0
0.08,98.5,99.0,85.34,2.19,2.27,0.062,0.0045,0.0926,0.1157,0
0.08,98.5,99.0,85.34,2.19,2.27,0.062,0.0045,0.0952,0.1159,0
0.08,98.5,99.0,85.34,2.19,2.27,0.062,0.0045,0.0991,0.116,0
0.08,98.5,99.0,85.34,2.19,2.27,0.0092,0.0046,0.0163,0.0701,0
0.08,98.5,99.0,85.34,2.19,2.27,0.0092,0.0046,0.0193,0.0703,0
0.08,98.5,99.0,85.34,2.19,2.27,0.0092,0.0046,0.0219,0.0704,0
0.08,98.5,99.0,85.34,2.19,2.27,0.0085,0.0042,0.0229,0.1091,0
0.08,98.5,99.0,85.34,2.19,2.27,0.0085,0.0042,0.0264,0.1135,0
0.08,98.5,99.0,85.34,2.19,2.27,0.0085,0.0042,0.0358,0.1136,0
0.08,98.5,99.0,85.34,2.19,2.27,0.055,0.0043,0.0336,0.0855,0
0.08,98.5,99.0,85.34,2.19,2.27,0.055,0.0043,0.0475,0.0856,0
0.08,98.5,99.0,85.34,2.19,2.27,0.055,0.0043,0.0717,0.0858,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0086,0.0043,0.0665,0.0805,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0086,0.0043,0.0886,0.0806,1
0.08,97.75,93.0,85.02,2.19,2.27,0.0086,0.0043,0.0955,0.0808,1
0.08,97.75,93.0,85.02,2.19,2.27,0.0088,0.0044,0.0597,0.0687,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0088,0.0044,0.0628,0.0689,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0088,0.0044,0.0666,0.0691,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0503,0.0044,0.0583,0.0702,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0503,0.0044,0.0619,0.0703,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0503,0.0044,0.0699,0.0705,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0088,0.0044,0.0177,0.063,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0088,0.0044,0.02,0.0633,0
0.08,97.75,93.0,85.02,2.19,2.27,0.0088,0.0044,0.0291,0.0634,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0088,0.0044,0.0182,0.0849,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0088,0.0044,0.0282,0.0851,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0088,0.0044,0.0307,0.0853,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0521,0.0046,0.0298,0.088,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0521,0.0046,0.0417,0.0882,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0521,0.0046,0.0547,0.0884,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0085,0.0043,0.0404,0.071,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0085,0.0043,0.0474,0.072,0
0.08,98.5,99.0,84.71,2.19,2.27,0.0085,0.0043,0.0625,0.0722,0
0.09,98.5,99.0,84.71,1.25,2.08,0.0091,0.0045,0.0382,0.0896,0
0.09,98.5,99.0,84.71,1.25,2.08,0.0091,0.0045,0.0404,0.0898,0
0.09,98.5,99.0,84.71,1.25,2.08,0.0091,0.0045,0.047,0.0899,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0534,0.0044,0.0407,0.0864,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0534,0.0044,0.0459,0.0872,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0534,0.0044,0.0572,0.0874,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0082,0.0041,0.0157,0.0703,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0082,0.0041,0.0237,0.0705,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0082,0.0041,0.0423,0.0708,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0085,0.0042,0.0346,0.0724,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0085,0.0042,0.0576,0.0726,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0085,0.0042,0.061,0.0727,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0533,0.0042,0.0623,0.0884,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0533,0.0042,0.0737,0.0886,0
0.09,99.25,94.0,85.27,1.25,2.08,0.0533,0.0042,0.0772,0.0887,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0084,0.0042,0.0367,0.0728,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0084,0.0042,0.0434,0.073,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0084,0.0042,0.0548,0.0732,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0079,0.004,0.0251,0.0874,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0079,0.004,0.0319,0.0876,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0079,0.004,0.0381,0.0877,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0566,0.004,0.0326,0.0932,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0566,0.004,0.0405,0.0942,0
0.09,98.5,86.0,84.56,1.25,2.08,0.0566,0.004,0.0537,0.0943,0
0.09,98.5,83.0,84.61,1.25,2.08,0.0089,0.0045,0.0347,0.0741,0
0.09,98.5,83.0,84.61,1.25,2.08,0.0089,0.0045,0.0379,0.0743,0
0.09,98.5,83.0,84.61,1.25,2.08,0.0089,0.0045,0.0528,0.0746,0
0.09,98.5,83.0,84.61,1.25,2.08,0.0084,0.0042,0.0179,0.1091,0
0.09,98.5,83.0,84.61,1.25,2.08,0.0084,0.0042,0.021,0.1095,0
0.09,98.5,83.0,84.61,1.25,2.08,0.0084,0.0042,0.0238,0.1097,0
0.09,98.5,83.0,84.61,1.25,2.08,0.0574,0.0041,0.0267,0.07,0
0.09,98.5,83.0,84.61,1.25,2.08,0.0574,0.0041,0.0326,0.0702,0
0.07,98.5,83.0,84.61,1.47,2.05,0.0574,0.0041,0.0495,0.0704,0
0.07,98.5,83.0,84.61,1.47,2.05,0.0083,0.0041,0.0268,0.0648,0
0.07,98.5,83.0,84.61,1.47,2.05,0.0083,0.0041,0.032,0.0651,0
0.07,98.5,83.0,84.61,1.47,2.05,0.0083,0.0041,0.0539,0.0661,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0093,0.0047,0.0281,0.1106,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0093,0.0047,0.0329,0.1116,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0093,0.0047,0.0389,0.1118,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0542,0.0044,0.0435,0.0828,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0542,0.0044,0.0547,0.0833,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0542,0.0044,0.0652,0.0835,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0089,0.0045,0.0273,0.0863,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0089,0.0045,0.0319,0.0865,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0089,0.0045,0.0365,0.0867,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0087,0.0043,0.0671,0.1017,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0087,0.0043,0.075,0.1019,0
0.07,97.75,93.0,84.66,1.47,2.05,0.0087,0.0043,0.0919,0.102,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0635,0.0044,0.0652,0.0831,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0635,0.0044,0.0912,0.0833,1
0.07,98.5,91.0,85.12,1.47,2.05,0.0635,0.0044,0.1002,0.0835,1
0.07,98.5,91.0,85.12,1.47,2.05,0.0089,0.0044,0.033,0.0896,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0089,0.0044,0.035,0.0898,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0089,0.0044,0.0431,0.0899,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0089,0.0044,0.019,0.0906,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0089,0.0044,0.0214,0.0908,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0089,0.0044,0.0241,0.0909,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0412,0.004,0.0541,0.1825,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0412,0.004,0.0568,0.1827,0
0.07,98.5,91.0,85.12,1.47,2.05,0.0412,0.004,0.0682,0.1828,0
0.07,98.5,97.0,85.24,1.47,2.05,0.0085,0.0042,0.0375,0.113,0
0.07,98.5,97.0,85.24,1.47,2.05,0.0085,0.0042,0.0419,0.1132,0
0.07,98.5,97.0,85.24,1.47,2.05,0.0085,0.0042,0.0556,0.1133,0
0.08,98.5,97.0,85.24,1.24,2.02,0.0088,0.0044,0.0313,0.0981,0
0.08,98.5,97.0,85.24,1.24,2.02,0.0088,0.0044,0.0389,0.0983,0
0.08,98.5,97.0,85.24,1.24,2.02,0.0088,0.0044,0.0542,0.0984,0
0.08,98.5,97.0,85.24,1.24,2.02,0.0416,0.0045,0.0234,0.0941,0
0.08,98.5,97.0,85.24,1.24,2.02,0.0416,0.0045,0.0258,0.0943,0
0.08,98.5,97.0,85.24,1.24,2.02,0.0416,0.0045,0.0339,0.0945,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0086,0.0043,0.0213,0.0844,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0086,0.0043,0.0234,0.0846,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0086,0.0043,0.0485,0.0848,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0081,0.004,0.0172,0.081,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0081,0.004,0.0239,0.0812,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0081,0.004,0.0317,0.0813,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0516,0.004,0.0245,0.0946,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0516,0.004,0.035,0.0949,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0516,0.004,0.0412,0.0952,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0087,0.0044,0.0241,0.0864,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0087,0.0044,0.0294,0.0866,0
0.08,100.0,94.0,84.69,1.24,2.02,0.0087,0.0044,0.0392,0.0867,0
0.08,98.5,93.0,84.66,1.24,2.02,0.0094,0.0047,0.0283,0.0744,0
0.08,98.5,93.0,84.66,1.24,2.02,0.0094,0.0047,0.0326,0.0746,0
0.08,98.5,93.0,84.66,1.24,2.02,0.0094,0.0047,0.0377,0.0749,0
0.08,98.5,93.0,84.66,1.24,2.02,0.0507,0.0042,0.0273,0.0756,0
0.08,98.5,93.0,84.66,1.24,2.02,0.0507,0.0042,0.0594,0.0758,0
0.08,98.5,93.0,84.66,1.24,2.02,0.0507,0.0042,0.0719,0.0767,0
0.08,98.5,93.0,84.66,1.24,2.02,0.009,0.0045,0.0464,0.1027,0
0.08,98.5,93.0,84.66,1.24,2.02,0.009,0.0045,0.0534,0.103,0
0.08,98.5,93.0,84.66,1.24,2.02,0.009,0.0045,0.0631,0.1031,0
0.08,98.25,90.0,84.71,1.24,2.02,0.0094,0.0047,0.0372,0.083,0
0.08,98.25,90.0,84.71,1.24,2.02,0.0094,0.0047,0.0393,0.0832,0
0.08,98.25,90.0,84.71,1.24,2.02,0.0094,0.0047,0.0415,0.0833,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0469,0.0045,0.0372,0.0818,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0469,0.0045,0.0488,0.082,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0469,0.0045,0.0641,0.0821,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0083,0.0042,0.024,0.089,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0083,0.0042,0.0306,0.0891,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0083,0.0042,0.0459,0.0893,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0086,0.0043,0.0254,0.0944,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0086,0.0043,0.028,0.0946,0
0.08,98.25,90.0,84.71,5.72,2.28,0.0086,0.0043,0.0314,0.0949,0
0.08,98.5,92.0,84.84,5.72,2.28,0.0638,0.0047,0.0302,0.0967,0
0.08,98.5,92.0,84.84,5.72,2.28,0.0638,0.0047,0.038,0.0969,0
0.08,98.5,92.0,84.84,5.72,2.28,0.0638,0.0047,0.047,0.097,0
0.08,98.5,92.0,84.84,5.72,2.28,0.0091,0.0046,0.1976,0.0643,1
0.08,98.5,92.0,84.84,5.72,2.28,0.0091,0.0046,0.2336,0.0645,1
0.08,98.5,92.0,84.84,5.72,2.28,0.0091,0.0046,0.2392,0.0646,1
0.08,98.5,99.0,85.07,5.72,2.28,0.0085,0.0042,0.1611,0.0927,1
0.08,98.5,99.0,85.07,5.72,2.28,0.0085,0.0042,0.1667,0.0929,1
0.08,98.5,99.0,85.07,5.72,2.28,0.0085,0.0042,0.1875,0.0931,1
0.08,98.5,99.0,85.07,5.72,2.28,0.0521,0.0044,0.0783,0.0795,0
0.08,98.5,99.0,85.07,5.72,2.28,0.0521,0.0044,0.0835,0.0797,1
0.08,98.5,99.0,85.07,5.72,2.28,0.0521,0.0044,0.0877,0.0798,1
0.08,98.5,99.0,85.07,5.72,2.28,0.008,0.004,0.0382,0.0696,0
0.08,98.5,99.0,85.07,5.72,2.28,0.008,0.004,0.0406,0.0698,0
0.08,98.5,99.0,85.07,5.72,2.28,0.008,0.004,0.0431,0.07,0
0.08,98.5,99.0,85.07,5.72,2.28,0.009,0.0045,0.0217,0.0972,0
0.08,98.5,99.0,85.07,5.72,2.28,0.009,0.0045,0.0274,0.0975,0
0.08,98.5,99.0,85.07,5.72,2.28,0.009,0.0045,0.0328,0.0977,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0522,0.0043,0.0354,0.0808,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0522,0.0043,0.0417,0.081,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0522,0.0043,0.0662,0.0812,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0085,0.0042,0.0229,0.0869,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0085,0.0042,0.0277,0.0871,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0085,0.0042,0.0303,0.0875,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0091,0.0046,0.0188,0.0909,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0091,0.0046,0.0231,0.0925,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0091,0.0046,0.0261,0.0927,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0487,0.0045,0.0311,0.0974,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0487,0.0045,0.0507,0.0979,0
0.08,100.0,99.0,84.69,1.15,2.58,0.0487,0.0045,0.0551,0.0981,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0085,0.0043,0.0299,0.0625,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0085,0.0043,0.0442,0.0627,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0085,0.0043,0.0522,0.0629,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0088,0.0044,0.0268,0.0862,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0088,0.0044,0.0314,0.0864,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0088,0.0044,0.0398,0.0865,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0463,0.0046,0.0588,0.0885,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0463,0.0046,0.0674,0.0887,0
0.08,98.5,32.0,84.69,1.15,2.58,0.0463,0.0046,0.0802,0.0889,0
0.08,99.25,93.0,84.66,1.15,2.58,0.0092,0.0046,0.0388,0.0758,0
0.08,99.25,93.0,84.66,1.15,2.58,0.0092,0.0046,0.0557,0.0761,0
0.08,99.25,93.0,84.66,1.15,2.58,0.0092,0.0046,0.0691,0.0762,0
0.08,99.25,93.0,84.66,1.15,2.58,0.008,0.004,0.0264,0.1252,0
0.08,99.25,93.0,84.66,1.15,2.58,0.008,0.004,0.038,0.1254,0
0.08,99.25,93.0,84.66,1.15,2.58,0.008,0.004,0.0415,0.1255,0
0.08,99.25,93.0,84.66,1.15,2.58,0.0584,0.0044,0.0242,0.1006,0
0.08,99.25,93.0,84.66,1.15,2.58,0.0584,0.0044,0.0315,0.1008,0
0.08,99.25,93.0,84.66,1.15,2.58,0.0584,0.0044,0.0365,0.101,0
0.08,99.25,93.0,84.66,1.15,2.58,0.0087,0.0044,0.0411,0.1573,0
0.08,99.25,93.0,84.66,1.12,2.55,0.0087,0.0044,0.0483,0.1576,0
0.08,99.25,93.0,84.66,1.12,2.55,0.0087,0.0044,0.0545,0.1579,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0093,0.0047,0.0254,0.1003,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0093,0.0047,0.0296,0.1005,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0093,0.0047,0.0337,0.1006,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0646,0.0045,0.0248,0.081,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0646,0.0045,0.0289,0.0812,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0646,0.0045,0.0315,0.0816,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0085,0.0042,0.021,0.0686,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0085,0.0042,0.028,0.0688,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0085,0.0042,0.0386,0.0689,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0086,0.0043,0.0287,0.0878,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0086,0.0043,0.0373,0.0883,0
0.08,98.5,90.0,84.74,1.12,2.55,0.0086,0.0043,0.0401,0.0884,0
0.08,98.5,88.0,85.22,1.12,2.55,0.0537,0.0042,0.0307,0.1421,0
0.08,98.5,88.0,85.22,1.12,2.55,0.0537,0.0042,0.0337,0.1425,0
0.08,98.5,88.0,85.22,1.12,2.55,0.0537,0.0042,0.0528,0.1426,0
0.08,98.5,88.0,85.22,1.12,2.55,0.0075,0.0038,0.047,0.1252,0
0.08,98.5,88.0,85.22,1.12,2.55,0.0075,0.0038,0.0504,0.1257,0
0.08,98.5,88.0,85.22,1.12,2.55,0.0075,0.0038,0.0541,0.1259,0
0.08,98.5,88.0,85.22,1.12,2.55,0.009,0.0045,0.0265,0.0887,0
0.08,98.5,88.0,85.22,1.12,2.55,0.009,0.0045,0.0321,0.0889,0
0.08,98.5,88.0,85.22,1.12,2.55,0.009,0.0045,0.0387,0.089,0
0.08,97.75,99.0,84.66,1.12,2.55,0.0591,0.0045,0.0209,0.0924,0
0.08,97.75,99.0,84.66,1.12,2.55,0.0591,0.0045,0.0265,0.0932,0
0.08,97.75,99.0,84.66,1.12,2.55,0.0591,0.0045,0.049,0.0933,0
0.08,97.75,99.0,84.66,1.12,2.55,0.0099,0.0049,0.019,0.0809,0
0.08,97.75,99.0,84.66,1.12,2.55,0.0099,0.0049,0.0292,0.0811,0
0.08,97.75,99.0,84.66,1.12,2.55,0.0099,0.0049,0.0392,0.0812,0
0.08,97.75,99.0,84.66,1.12,2.55,0.0087,0.0044,0.0226,0.1033,0
0.08,97.75,99.0,84.66,1.8,2.61,0.0087,0.0044,0.0391,0.1049,0
0.08,97.75,99.0,84.66,1.8,2.61,0.0087,0.0044,0.0481,0.105,0
0.08,97.75,99.0,84.66,1.8,2.61,0.0569,0.0041,0.046,0.0795,0
0.08,97.75,99.0,84.66,1.8,2.61,0.0569,0.0041,0.0602,0.0796,0
0.08,97.75,99.0,84.66,1.8,2.61,0.0569,0.0041,0.0701,0.0798,0
0.08,98.5,97.0,85.22,1.8,2.61,0.0091,0.0046,0.048,0.0933,0
0.08,98.5,97.0,85.22,1.8,2.61,0.0091,0.0046,0.0538,0.0936,0
0.08,98.5,97.0,85.22,1.8,2.61,0.0091,0.0046,0.0632,0.0937,0
0.08,98.5,97.0,85.22,1.8,2.61,0.0081,0.0041,0.0192,0.1025,0
0.08,98.5,97.0,85.22,1.8,2.61,0.0081,0.0041,0.0224,0.1027,0
